年度,選手名,年齢,ポジション,チーム,年俸,年俸_円
2025,小林　樹斗,23,投手,広島,450万円,4500000
2025,中田　歩夢,21,内野手,巨人,430万円,4300000
2025,富田　龍,26,投手,巨人,420万円,4200000
2025,花田　侑樹,22,投手,巨人,420万円,4200000
2025,笹原　操希,22,外野手,巨人,420万円,4200000
2025,鈴木　大和,27,外野手,巨人,410万円,4100000
2025,西尾　歩真,25,内野手,ソフトバンク,400万円,4000000
2025,大泉　周也,26,外野手,ソフトバンク,400万円,4000000
2025,漁府　輝羽,23,外野手,ソフトバンク,400万円,4000000
2025,山本　恵大,26,外野手,ソフトバンク,400万円,4000000
2025,重松　凱人,26,外野手,ソフトバンク,400万円,4000000
2025,松本　遼大,24,投手,日本ハム,400万円,4000000
2025,亀田　啓太,27,捕手,巨人,400万円,4000000
2025,坂本　達也,23,捕手,巨人,400万円,4000000
2025,宇都宮　葵星,21,内野手,巨人,400万円,4000000
2025,Ｖ．ロペス,26,投手,西武,400万円,4000000
2025,平山　功太,22,外野手,巨人,400万円,4000000
2025,三浦　大輝,26,投手,西武,400万円,4000000
2025,シンクレア（シンクレア　ジョセフ　孝ノ助）,24,投手,西武,400万円,4000000
2025,佐藤　爽,23,投手,西武,400万円,4000000
2025,是澤　涼輔,26,捕手,西武,400万円,4000000
2025,佐藤　太陽,24,内野手,西武,400万円,4000000
2025,モンテル（日隈　モンテル）,26,外野手,西武,400万円,4000000
2025,Ａ．ガルシア,25,外野手,西武,400万円,4000000
2025,宮里　優吾,24,投手,ソフトバンク,400万円,4000000
2025,星野　恒太朗,24,投手,ソフトバンク,400万円,4000000
2025,相原　雄太,23,投手,ソフトバンク,400万円,4000000
2025,岡田　皓一朗,23,投手,ソフトバンク,400万円,4000000
2025,藤田　淳平,26,投手,ソフトバンク,400万円,4000000
2025,張　峻瑋,20,投手,ソフトバンク,400万円,4000000
2025,佐藤　琢磨,26,投手,ヤクルト,400万円,4000000
2025,水口　創太,26,投手,ソフトバンク,400万円,4000000
2025,前川　誠太,23,内野手,広島,400万円,4000000
2025,宮﨑　颯,25,投手,ソフトバンク,400万円,4000000
2025,名原　典彦,25,外野手,広島,400万円,4000000
2025,大友　宗,26,捕手,ソフトバンク,400万円,4000000
2025,三浦　克也,25,投手,巨人,390万円,3900000
2025,田村　朋輝,22,投手,巨人,390万円,3900000
2025,森本　哲星,21,投手,巨人,390万円,3900000
2025,村山　源,20,内野手,巨人,390万円,3900000
2025,北村　流音,21,内野手,巨人,390万円,3900000
2025,千葉　隆広,21,投手,巨人,380万円,3800000
2025,園田　純規,20,投手,巨人,380万円,3800000
2025,鴨打　瑛二,22,投手,巨人,380万円,3800000
2025,坂本　勇人,24,捕手,巨人,380万円,3800000
2025,大津　綾也,23,捕手,巨人,380万円,3800000
2025,相澤　白虎,22,内野手,巨人,380万円,3800000
2025,吉村　優聖歩,21,投手,巨人,370万円,3700000
2025,三塚　琉生,22,外野手,巨人,370万円,3700000
2025,大城　元,21,外野手,巨人,370万円,3700000
2025,加藤　晴空,23,捕手,ソフトバンク,360万円,3600000
2025,盛島　稜大,22,捕手,ソフトバンク,360万円,3600000
2025,ザイレン（曽布川　ザイレン）,19,内野手,ソフトバンク,360万円,3600000
2025,藤野　恵音,22,内野手,ソフトバンク,360万円,3600000
2025,桑原　秀侍,23,内野手,ソフトバンク,360万円,3600000
2025,広瀬　結煌,19,内野手,ソフトバンク,360万円,3600000
2025,佐倉　俠史朗,20,内野手,ソフトバンク,360万円,3600000
2025,勝連　大稀,25,内野手,ソフトバンク,360万円,3600000
2025,中澤　恒貴,20,内野手,ソフトバンク,360万円,3600000
2025,山下　恭吾,21,内野手,ソフトバンク,360万円,3600000
2025,木下　勇人,19,外野手,ソフトバンク,360万円,3600000
2025,佐藤　航太,22,外野手,ソフトバンク,360万円,3600000
2025,堀江　正太郎,19,投手,巨人,360万円,3600000
2025,鈴木　圭晋,19,投手,巨人,360万円,3600000
2025,西川　歩,19,投手,巨人,360万円,3600000
2025,吹田　志道,19,投手,巨人,360万円,3600000
2025,田上　優弥,20,内野手,巨人,360万円,3600000
2025,竹下　徠空,19,内野手,巨人,360万円,3600000
2025,河野　伸一朗,19,投手,ソフトバンク,360万円,3600000
2025,大城　真乃,23,投手,ソフトバンク,360万円,3600000
2025,津嘉山　憲志郎,19,投手,ソフトバンク,360万円,3600000
2025,井﨑　燦志郎,22,投手,ソフトバンク,360万円,3600000
2025,藤原　大翔,20,投手,ソフトバンク,360万円,3600000
2025,ハモンド（田中　怜利　ハモンド）,22,投手,ソフトバンク,360万円,3600000
2025,山崎　琢磨,22,投手,ソフトバンク,360万円,3600000
2025,熊谷　太雅,19,投手,ソフトバンク,360万円,3600000
2025,塩士　暖,20,投手,ソフトバンク,360万円,3600000
2025,赤羽　蓮,22,投手,ソフトバンク,360万円,3600000
2025,長水　啓眞,20,投手,ソフトバンク,360万円,3600000
2025,内野　海斗,21,投手,ソフトバンク,360万円,3600000
2025,岡植　純平,21,投手,ソフトバンク,360万円,3600000
2025,佐々木　明都,21,投手,ソフトバンク,360万円,3600000
2025,飛田　悠成,21,投手,ソフトバンク,360万円,3600000
2025,舟越　秀虎,24,外野手,巨人,350万円,3500000
2025,杉田　健,24,投手,広島,350万円,3500000
2025,辻　大雅,21,投手,広島,350万円,3500000
2025,草野　陽斗,21,投手,DeNA,340万円,3400000
2025,清水　麻成,20,投手,DeNA,340万円,3400000
2025,金渕　光希,19,投手,DeNA,340万円,3400000
2025,Ｈ．マルセリーノ,23,投手,DeNA,340万円,3400000
2025,今野　瑠斗,21,投手,DeNA,340万円,3400000
2025,吉岡　暖,19,投手,DeNA,340万円,3400000
2025,庄司　陽斗,24,投手,DeNA,340万円,3400000
2025,近藤　大雅,20,捕手,DeNA,340万円,3400000
2025,蓮（鈴木　蓮）,21,内野手,DeNA,340万円,3400000
2025,小笠原　蒼,20,内野手,DeNA,340万円,3400000
2025,高見澤　郁魅,20,内野手,DeNA,340万円,3400000
2025,小針　大輝,19,外野手,DeNA,340万円,3400000
2025,野村　和輝,22,内野手,西武,320万円,3200000
2025,金子　功児,22,内野手,西武,320万円,3200000
2025,松原　快,26,投手,阪神,300万円,3000000
2025,伊藤　稜,26,投手,阪神,300万円,3000000
2025,工藤　泰成,24,投手,阪神,300万円,3000000
2025,早川　太貴,26,投手,阪神,300万円,3000000
2025,井上　剣也,19,投手,中日,300万円,3000000
2025,Ｊ．ベタンセス,26,投手,阪神,300万円,3000000
2025,Ａ．マルティネス,26,投手,阪神,300万円,3000000
2025,嶋村　麟士朗,22,捕手,阪神,300万円,3000000
2025,川﨑　俊哲,25,内野手,阪神,300万円,3000000
2025,野中　天翔,21,投手,中日,300万円,3000000
2025,Ｊ．アルナエス,23,内野手,阪神,300万円,3000000
2025,福島　圭音,24,外野手,阪神,300万円,3000000
2025,長島　幸佑,23,投手,ロッテ,300万円,3000000
2025,Ｓ．コンスエグラ,25,外野手,阪神,300万円,3000000
2025,菊田　翔友,22,投手,中日,300万円,3000000
2025,日渡　騰輝,21,捕手,中日,300万円,3000000
2025,中村　奈一輝,19,内野手,中日,300万円,3000000
2025,川上　理偉,25,内野手,中日,300万円,3000000
2025,中山　晶量,27,投手,日本ハム,300万円,3000000
2025,山本　晃大,27,投手,日本ハム,300万円,3000000
2025,山口　アタル,27,外野手,日本ハム,300万円,3000000
2025,王　彦程,25,投手,楽天,300万円,3000000
2025,蕭　齊,20,投手,楽天,300万円,3000000
2025,川口　冬弥,26,投手,ソフトバンク,300万円,3000000
2025,廣澤　優,25,投手,ヤクルト,300万円,3000000
2025,下川　隼佑,26,投手,ヤクルト,300万円,3000000
2025,西濱　勇星,23,投手,ヤクルト,300万円,3000000
2025,松本　龍之介,21,捕手,ヤクルト,300万円,3000000
2025,根岸　辰昇,25,内野手,ヤクルト,300万円,3000000
2025,髙野　颯太,20,内野手,ヤクルト,300万円,3000000
2025,杉原　望来,20,投手,広島,300万円,3000000
2025,安竹　俊喜,25,捕手,広島,300万円,3000000
2025,Ｍ．ラミレス,24,内野手,広島,300万円,3000000
2025,Ｎ．ロベルト,25,外野手,広島,300万円,3000000
2025,田中　楓基,22,投手,ロッテ,290万円,2900000
2025,永島田　輝斗,22,投手,ロッテ,290万円,2900000
2025,吉川　悠斗,21,投手,ロッテ,280万円,2800000
2025,勝又　琉偉,21,内野手,ロッテ,280万円,2800000
2025,髙野　光海,21,外野手,ロッテ,280万円,2800000
2025,冨士　大和,19,投手,西武,280万円,2800000
2025,川下　将勲,21,投手,西武,280万円,2800000
2025,木瀬　翔太,21,投手,西武,280万円,2800000
2025,谷口　朝陽,22,内野手,西武,280万円,2800000
2025,福尾　遥真,20,内野手,西武,280万円,2800000
2025,ラマル（ラタナヤケ　ラマル　ギービン）,20,外野手,西武,280万円,2800000
2025,澤田　遥斗,19,外野手,西武,280万円,2800000
2025,オケム（ウメビンユオ　オケム明）,20,外野手,西武,280万円,2800000
2025,澤野　聖悠,24,内野手,ヤクルト,280万円,2800000
2025,武内　涼太,20,投手,ロッテ,270万円,2700000
2025,富山　紘之進,20,捕手,ロッテ,270万円,2700000
2025,藤田　和樹,20,外野手,ロッテ,270万円,2700000
2025,茨木　佑太,20,投手,ロッテ,260万円,2600000
2025,谷村　剛,19,内野手,ロッテ,260万円,2600000
2025,加藤　大和,20,投手,日本ハム,260万円,2600000
2025,川勝　空人,19,投手,日本ハム,260万円,2600000
2025,澁谷　純希,19,投手,日本ハム,260万円,2600000
2025,濵田　泰希,20,内野手,日本ハム,260万円,2600000
2025,平田　大樹,20,外野手,日本ハム,260万円,2600000
2025,藤田　大清,21,外野手,日本ハム,260万円,2600000
2025,Ｅ．パラシオス,22,投手,ロッテ,250万円,2500000
2025,松石　信八,20,内野手,ロッテ,250万円,2500000
2025,Ｓ．アセベド,23,外野手,ロッテ,250万円,2500000
2025,永田　颯太郎,25,内野手,楽天,250万円,2500000
2025,岸本　佑也,19,内野手,楽天,250万円,2500000
2025,寿賀　弘都,20,投手,オリックス,250万円,2500000
2025,大江　海透,26,投手,オリックス,250万円,2500000
2025,宮國　凌空,20,投手,オリックス,250万円,2500000
2025,村上　喬一朗,25,捕手,オリックス,250万円,2500000
